job_id,arrival_min,start_min,finish_min,wait_min,runtime_s,energy_proxy,emissions_index,sla_miss,carbon_at_start,deferrals,label,seed
44,132.02438503984183,132.02438503984183,132.03793875286712,0.0,0.8132227815164652,3008.040661139076,1581343.4540986537,False,525.7054781632623,0,A_blind,3
45,138.15672162660837,138.15672162660837,138.1681266909296,0.0,0.6843038592731786,1812.0342151929638,1005764.0968762892,False,555.0469679013127,0,A_blind,3
46,151.44968756021996,151.44968756021996,151.46090257745624,0.0,0.6729010341768479,1016.0336450517088,553381.8374719454,False,544.6491266967663,0,A_blind,3
47,152.0333170224564,152.0333170224564,152.04495057105345,0.0,0.6980129158224982,1016.0349006457911,554614.4546346668,False,545.8616178264685,0,A_blind,3
48,159.09594721044797,159.09594721044797,159.11744857283952,0.0,1.2900817434933063,3708.0645040871746,1961446.9471700324,False,528.967860458751,0,A_blind,3
49,161.2055679325113,161.2055679325113,161.21666385231524,0.0,0.6657551882367185,1016.0332877594118,535014.9886940742,False,526.5723034270914,0,A_blind,3
50,162.73203905018488,162.73203905018488,162.74400353386042,0.0,0.7178690205329478,1812.0358934510266,972950.2995848098,False,536.937652891535,0,A_blind,3
51,163.3347131177296,163.3347131177296,163.3503728522027,0.0,0.9395840683858914,4806.046979203419,2767771.4514787984,False,575.8935489926369,0,A_blind,3
52,172.55877979731963,172.55877979731963,172.5754427522087,0.0,0.9997772933439958,4806.049988864667,2821059.1801222856,False,586.9808234742694,0,A_blind,3
53,172.92654460886064,172.92654460886064,172.9687583379732,0.0,2.5328237467538166,7016.126641187338,4118331.7934439033,False,586.9808234742694,0,A_blind,3
54,177.22456029819764,177.22456029819764,177.2351533303112,0.0,0.6355819268125222,1812.0317790963406,1048012.2487798299,False,578.3630623202829,0,A_blind,3
55,179.01484057960155,179.01484057960155,179.0568365146517,0.0,2.5197561030091005,7016.1259878051505,4442508.133020055,False,633.1853419881078,0,A_blind,3
56,186.36932781515952,186.36932781515952,186.38635270157187,0.0,1.0214931847411115,4806.051074659237,2520120.684134099,False,524.3641078684922,0,A_blind,3
57,189.73760717385844,189.73760717385844,189.7498538761284,0.0,0.7348021361981434,1812.03674010681,1110587.142812318,False,612.8943846617893,0,A_blind,3
